seconds;microseconds;speed;groundsteering;
1584543473;262967;3.90625;-0;
1584543473;362883;-0.183105;-0.0419816;
1584543473;462700;-7.08008;-0.233912;
1584543473;563537;-23.9868;-0.14994;
1584543473;665039;-72.6929;-0.0839631;
1584543473;762726;-60.5469;-0.158942;
1584543473;863216;-50.0488;-0.125954;
1584543473;963402;-65.1245;-0;
1584543474;62700;-47.7905;-0;
1584543474;164988;-14.0991;-0;
1584543474;263198;-4.57764;-0.0419816;
1584543474;362797;-10.9863;-0.254908;
1584543474;462748;-13.0615;-0.290888;
1584543474;563364;-53.6499;-0.254908;
1584543474;664522;-59.1431;-0.251907;
1584543474;762755;-58.7158;-0;
1584543474;862519;-54.5654;-0;
1584543474;965072;-8.66699;-0;
1584543475;63204;-4.88281;-0;
1584543475;164061;-7.75146;-0;
1584543475;262448;-6.71387;-0.248906;
1584543475;362599;-7.26318;-0;
1584543475;462441;-63.4766;-0;
1584543475;563252;-11.7188;-0;
1584543475;664434;-8.78906;-0.191931;
1584543475;762419;-20.1416;-0.2609;
1584543475;862504;-84.7168;-0;
1584543475;962632;-50.293;-0;
1584543476;62460;0.0610352;-0;
1584543476;164056;1.64795;0.212926;
1584543476;262484;-13.5498;-0;
1584543476;362469;83.374;-0;
1584543476;462546;8.60596;-0;
1584543476;563323;1.0376;0.290888;
1584543476;664022;12.7563;0.179937;
1584543476;762739;74.4019;0.278903;
1584543476;863339;91.5527;0.197932;
1584543476;962186;96.7407;0.0209952;
1584543477;62066;101.501;-0.0749702;
1584543477;163920;-0.854492;-0.212917;
1584543477;262170;-65.0635;-0.215918;
1584543477;362119;-81.7261;-0;
1584543477;462240;-73.3643;0.290888;
1584543477;562902;-58.5327;0.290888;
1584543477;663782;38.147;0.290888;
1584543477;762171;92.2852;-0;
1584543477;861987;0;-0.0719696;
1584543477;962101;-0.305176;-0.0719696;
1584543478;62091;-42.4805;-0.191931;
1584543478;163477;-78.3691;-0.158942;
1584543478;261821;-78.3691;-0.158942;
1584543478;362190;-81.9702;-0.14694;
1584543478;462013;-69.519;-0.14694;
1584543478;562566;-74.2188;-0.128954;
1584543478;663823;-77.6367;-0.0179858;
1584543478;762065;-55.481;-0.0179858;
1584543478;861754;-6.04248;-0;
1584543478;962463;-8.8501;-0;
1584543479;61764;-19.2261;-0.0269875;
1584543479;163624;-42.2363;-0.158942;
1584543479;262305;-70.5566;-0.179929;
1584543479;361672;-81.7871;-0.176937;
1584543479;461943;-101.257;-0.194923;
1584543479;562695;-76.2939;-0;
1584543479;664422;-12.146;-0;
1584543479;761699;-1.46484;0.290888;
1584543479;861749;73.3643;-0;
1584543479;961927;4.88281;-0;
1584543480;61721;8.05664;-0;
1584543480;163788;1.34277;-0;
1584543480;261644;2.80762;-0;
1584543480;361442;1.77002;-0;
1584543480;461594;2.13623;-0;
1584543480;562030;-1.2207;-0;
1584543480;663453;3.11279;-0;
1584543480;761564;-0.732422;-0;
1584543480;861314;-1.95312;-0;
1584543480;961295;0.793457;-0;
1584543481;61487;1.2207;-0;
1584543481;163322;0.671387;-0;
1584543481;261250;0.12207;-0;
1584543481;361410;0.305176;-0;
